question,link,answer
庄子活着不为名利，他活着到底是为了什么呢？,https://www.zhihu.com/question/21378450/answer/67988226,"从古至今，高官厚禄令世人无不渴望，有一人却傲然拒绝，说自己宁愿做孤独的小猪，也不做太庙里的牲牛。这个人就是道家icon学派的代表人物、一生崇尚自由的战国时期思想家——庄子。
《史记》里记载了庄子和楚威王的故事：楚威王听说庄子是个有才能的贤人，就派使者带着重金去拜见庄子，想请他做楚国的宰相。庄子却对使者说：“你带来的千金是厚礼，相位也很尊贵。但是你见过祭祀时作为牺牲品的牛吗？牛被人精心喂养好几年，然后身上披着华丽的绫罗绸缎被送到太庙，这时候牛想做只孤独的小猪都没机会了。你赶紧走吧，不要弄脏了我的地方，我宁愿像只小猪在泥垢污浆中打滚自得其乐，也不要被君王所羁绊，我终身不做官，能让自己的身心更加愉快。”
在《庄子·秋水》里也有类似的记载：庄子在濮水钓鱼，楚王派两个大夫前去转达他的意思，想请他到楚国做高官。庄子继续钓鱼，头也不回对两人说：“我听说楚国有一神龟，已死了3000年，楚王用布把它包起来装进竹箱里，藏在宗庙的高堂之上。这只龟，是宁可死去留下龟壳被人视为珍宝还是宁愿活着拖着尾巴在泥中爬行呢？”两个大夫回答说：“当然宁愿活着拖着尾巴在泥中爬行。”
庄子说：“你们回去吧。我也愿意拖着尾巴在泥中爬行。”
从这两个小故事，可以看出庄子的思想和个性。
西安交通大学人文学院教授韩鹏杰在他的新书《庄子说什么》里面，用四个字概括了庄子的生平特点，那就是：“穷、傲、博、情”。
庄子的“穷”：庄子是真的穷，有时要靠编草鞋补贴家用，有时不得不向人借粮维持生计，但他只是贫穷并不颓废潦倒，他说自己：“贫也，非惫也。”
庄子的“傲”：庄子宁可固守清贫也不肯在朝堂之上同流合污、不肯摧眉折腰事权贵，上面所说两个故事就形象地展现出他的傲骨，这两个故事还形成两个成语：牲牛孤豚、曳尾泥涂。
庄子的“博”：史记中说庄子之学无所不窥，指他才华高、博学广知；另外庄子的“博”还体现在他视野宽广、胸怀博大、而且看淡生死。《庄子·列寇御》中记载庄子临终前与弟子的一番谈论：众弟子想在庄子去世后厚葬他，以免天上飞的秃鹫把他的肉给吃了，庄子反对，他说，天地就是自己的棺椁，日月星辰万物就是他的陪葬珍宝，已经非常完备，如果身体埋在地下还是会被蝼蚁吃，你们不让秃鹫吃却让蝼蚁吃，是不是太偏心了啊？这个故事体现了庄子对死亡超然、豁达的唯物主义观。
庄子的“情”：韩教授认为庄子的情非男女之情、也非亲情，而是对道、对无、对自由的真诚热爱！他用清朝学者胡文英评论庄子的话做总结：“眼极冷，而心肠极热。”
用现在的话说意思就是，认清了生活的真相，还对生活充满热爱。
很多人喜欢庄子，但他的书是古籍经典，有些晦涩难懂。韩鹏杰教授通过对生僻字加注音、注释和解读的方式，用幽默通俗、接地气的写法，写了这本《庄子讲什么》，老少咸宜皆可读，帮助更多人轻松地读懂庄子，真正领会他于寓言故事中隐藏的人生真谛。
樊登说：《庄子》鼓励了陶渊明，安慰了李白，陪伴了苏东坡，也启发了王阳明。
如果你正陷于内卷、困于焦虑，不妨读一读《庄子说什么》，或许这本书也能帮助你悟出生活之道，找到更适合自己的目标和追求呢"
庄子活着不为名利，他活着到底是为了什么呢？,https://www.zhihu.com/question/21378450/answer/67988226,《庄子传》，庄子是一个思想上很开阔的人，其文汪洋恣肆，像投身于天地之中，令人回味无穷。“我希望自己能做到独与天地精神往来，而不敖倪于万物”——《庄子-天下篇》。鲁迅说过：孔孟之道对我没多大影响，真正对我有影响的一个是庄子，一个是韩非子。个人是比较认可老庄的学说，老子——万物侍之以生而不辞，功成而不有……，庄子——鹏之徙于南冥，水击三千里，抟扶摇直上九万里……（在读到这些内容时，内心和其文产生了共鸣，自己便沉寂起来，化作一只鹏鸟逍遥于天地间。这些也都深深的影响了我，曾在高三的时候，经常在空闲时间翻阅庄子，书中总是能带给我许多力量，我时常将自己化作鲲鹏一般，借助时机，扶摇直上，徙于南冥，南冥者，天池也！但南冥更是我的理想，是我不远万里也要追逐的理想最后再回顾庄子的一生，从年少远游他乡，行于自然；中年丧妻，以唱送别；晚年，融于自然，归于自然。庄子的一生是无悔的，不曾被功名利禄束缚，也不为世俗之礼来拘束自己的内心，无拘无束，像水里的游鱼，天上的鹏鸟，与自然万物为一，却又不傲睨于万物，这也许就是逍遥的本意吧！
庄子的思想对现代人有什么启示？,https://www.zhihu.com/question/36706883/answer/68654681,"从初中，我们便开始学习儒家的思想。现在初一的语文教材中就有论语这篇课文。不可否认，儒家思想对现代仍具有很高的价值和意义。而在积极入世的儒家思想之外，还有一块精神沃土值得我们留恋。听了关于于丹对庄子的解读，了解了庄子的世界观和生死观，发现他的思想，是我们这些羡慕田园生活、渴望内心宁静的现代人无比向往的。
对经典古籍的阅读我觉得就是对心灵的一种洗涤。而庄子和孔子的思想其实并不矛盾，其中都有值得我们学习的东西。
庄子在逍遥游中讲了这样一个故事。
尧要将天下让给许由，他对许由说： “日月都出来了，可火炬还没有熄灭，对于光亮而言，不是太难堪了吗？应时的雨已经降临，可浇灌还在进行，对于润泽而言，浇水不是多余的吗？如果立先生为天下之主，那么天下定然太平；而今我还身居其位，这不是多余的吗？请让我将天下交给你。”
肯将天子之位出让，尧乃是一片公心；也是以天下苍生为念，日月可鉴。但许由不这么认为，他说： “你治理天下，天下已经太平了，还要叫我来接替你，难道我是为了虚名吗？回去吧，君王，天下对我来说没有好处。”
许由的意思很简单，你能使天下太平，由我来做也不过如此。既然你做了我就无需去做。如果只是为了天下太平。为什么每个个人要证明和尝试呢？天下人要的是太平，而不是看谁让天下太平。后代皇族为夺帝王之位，无所不用其极，相比之下许由不愧为有道之人。难怪诸子百家共推尧舜之世为上古盛世，其中一个根本的原因，那就是人的贪欲不如后人那么大。
庄子说：“鹪鹩巢林，不过一枝，鼹鼠过河，不过满腹。”鹪鹩在深林栖息，所占不过一根枝桠；鼹鼠在长河里饮水，大不了填饱肚皮。
天下人只要太平，尧帝只要治国贤才，而许由要的是清净，人总是各取所需。
以许由为例，他觉得隐居山林水泽比出任天子更清闲，更有益于身心。即便他能使天下太平，良好地完成尧交给他的任务，但他在任时却时常眷念山水，身在曹营心在汉，同样是不愉快的。
一个人重要的是让自己活得开心。只要你的所需是单纯的，你会活得快乐。的确，现在社会人们的欲望越来越大，贪念也越来越重。为什么现在的贪官这么多？正是因为当官给了他太多的权利，人是永远不会满足的。心理课上唐云龙老师提到了买股票，就讲到说一旦进了股票，你想赚一点就出来是很困难的。万一之后继续升，你肯定会后悔，而一般能赚钱的只有两种人。第一种是掌握股市行情的，第二种就是见好就收，赚一点就脱身出来的。而事实上，第二种人真的很少。因为人的欲望就不容易满足的，我觉得股票是一种不劳而获，而现在这么多人去炒股，更多的是一种盲目从众，一旦赚了一点，就想要赚更多。
还记得小时候在童话书上读到这样一个故事。
一天，一个农夫捞到一条金鱼。金鱼哀求农夫，只要放了她，愿意给农夫很多报酬。农夫不要报酬，他放了金鱼。他的老伴知道了这件事大声骂他，她想要个木盆，金鱼实现了她的愿望。她想要座木房子，金鱼也答应了。可是她太贪婪了，坐了尊贵的贵妇人后，还想做女皇。金鱼只好答应了，后来，她竟然要做海上的女霸王，让金鱼供她使唤，结果她又变的一贫如洗。
这个故事大家都明白，不要太贪婪，人生最幸福的是什么？是金钱么？虽然都说金钱不是万能的，但没钱是万万不能的。而金钱就这么重要么？
慢慢接触的社会之后，我觉得社会真的要比我们想象的要复杂和世俗很多。以前，毕竟还小，我最讨厌买名牌的东西，我觉得浪费钱，平时也不乱花钱，而渐渐地也发现有时候穿的好一点也很有必要，特别是在不同场合。我暑假在培训机构上了一个多月的班，由于要打扮成熟一点，让家长相信你是个老师而不是学生，所以就要特别重视自己的仪表。而在工作期间，身边都是年轻刚毕业的新老师，而在他们身上我看到了离开学校刚刚开始工作的新人的无奈。工资不高，工作没有激情，感觉没有发展的空间，每天都要考虑吃穿住的问题，对于他们赚钱是最重要的，而不是享受工作带来的乐趣。
我的父母也总是跟我说，以后要找一个有钱的男人。我觉得我以前很不能理解，爱才是最重要的，没钱有爱就够了。而我暑假的培训机构地理位置处在富人区，里面的那些孩子父母都很有钱，上课的时候总会和我说他们去哪里哪里国外旅游，父母开的几百万的豪车。当时我的心里有羡慕也有嫉妒，心想要是我也找个有钱人多好呀。然而静下心来再想想，别人土豪又与你何干呢。每个人都有自己的幸福，也许他们表面有钱风光说不定内心空虚寂寞。
就好比最近中秋节什么节日一到，就可以看到朋友圈的女生在晒男朋友发的520元的红包。然后我就截图给我男朋友说，你看看别人。他就说了句人家土豪没法比。的确，我心里明白，爱情是不能用金钱来衡量的。而现在的人很容易产生攀比心理。你看别人都买苹果6了，我才苹果5，不行，我也要买6。这又是何必呢？
这就体现了我想说的物质和精神的关系。现在的人们把物质看得越来越重，其实任科技如何发达、物质如何丰裕，这些都不能解决人的精神需求。贫困未必痛苦，富贵未必开心，因为人的一生，除了需要物质以外还需要有精神慰藉、心灵寄托。
《论语·雍也》里有这么一句，大家都不陌生。子曰：“贤哉！回也。一箪食，一瓢饮，在陋巷。人不堪其忧，回也不改其乐。贤哉！回也。”
这就是圣人对待物质的看法。
当然不是说物质就不重要，当然是在有一定物质保证的基础上我们才追求精神享受。马斯洛需求理论就提出人最底层的需求就是生理需求。当一个人都吃不饱的时候又如何能静心享受精神的力量。就像有地方给贫困地区补贴教育，每人发十块钱去买本书来看。但是那边的人们却更愿意用那十块钱去买米买肉来满足基本需求。
这个中秋节班级组织去了云中海温泉会所。头一次去这么高大上的地方，大家都感觉很新鲜。也许有的人觉得很享受，而我却不觉得。那边可以看电影，可以睡觉还有自助餐，但是在那边呆一整天真的很无聊。最重要的是我觉得我在那里收获不到什么。甚至在图书馆看一天书都比这样虚度时间有意义。所以，有的人追求物质享受，而我更偏爱精神的洗涤。
在《大宗师》中，体现了庄子所提倡的极高的修养境界就是“撄宁”，意思是不受外界事物的纷扰，保持心境的宁静。
在今天这个物欲横流的社会中，人们常常以一种浮躁的姿态行走于百态人间中，如何才能保有一颗平和、稳重、宁静的心呢？
一直很喜欢诸葛亮，更喜欢他的这句话“非淡泊无以明志，非宁静无以致远。”这其实是一种非常难得的人生观。而“宁静致远”并非消汲避世。如果把“宁静”当成消极，就如同把老庄哲学当成消极主义一样，是一种曲解。当然我觉得“宁静”和“闲适”也是完全不同的。很多闲人不一定能领会“静”中趣味，而能领会“静” 中趣味的人也不一定得闲。
比如在课余时间我就很喜欢一个人躲在图书馆后面的幽静之地，手捧一本书或者读读普通话，身心放松。这就是忙中静趣。
人属于社会性动物。作为凡尘俗世中的一个凡人，经常会对周围环境、身边事物念念不忘，甚至耿耿于怀。这样一来，心境中的事物多了，整个身心都被外在的环境束缚着， 牵绊着，很难保持一种平和宁静的心态，也不可能专心致志地做本该做的事情。因此, 在当今这个物欲横流、竞争激烈的社会，尤其应该保持内心的一份宁静。
当然也有人会把这理解为消极避世，脱离人群。我当时就想，这是不是因为处不好人际关系，所以孤僻一个人，不合群呢？而对此于丹老师就指出庄子的理解“外化而内不化”，也就是说一个人要有职业，要融入社会，而内心要有自己的坚持。她说，人生本着内心的宽容和洞察的清明，在外在上随遇而安，不与世争，这样的话，我们才能把每个当下活得更好，才能把人生整个的流光以一种从容的姿态安详走过，才能减少许多纷争，减少许多矛盾，最终才能获得一个圆融的、合乎道的、合乎天地自然的自己的生命境界。
庄子认为，人活着，肯定不能脱离尘世的活动，否则人就不能生存下去。而所谓“外化而内不化”，就是说形体随着天地万物的变化而变化，内心却混蒙无别，无所谓变化。
上节课俞老师就讲到他说的寄语，其中一句是外圆内方。我觉得这就和庄子的“外化而不内化”是同一个道理。脚踩打底，乐望星空。其实就是一种人生境界。
于丹老师在解读庄子的时候还提到了庄子所谓的“心斋”。的确，有时候人们就应该放空自己。“水静犹明，而况精神！圣人之心静乎！”从喧嚣中看见自我。
子夏问政。子曰：“无欲速，无见小利。欲速，则不达；见小利，则大事不成。”可见孔子和庄子也有不谋而合之处。人们不应该被一些蝇头小利而迷失了自己，要保持内心的一份宁静。有时候就应该把心放空，静下心来，这样才会体悟到更多的东西。
最初从杭州来到湖州的时候，落差特别大。就像从一个繁华都市到一个平庸小镇的感觉。开始特别嫌弃湖州，市中心也这么小。后来在课上，惊雷老师说湖州很好，很适宜居住，因为生活节奏不太快。还说我们在湖州读书更容易静下心来。当时听到她这么说还嗤之以鼻。可经过在湖州的两年时光，我也深深感受了湖州的宁静，相比杭州，没有太多的灯红酒绿。我最喜欢的就是学校南面的河边，人少车少。一个人走在湖边，宁静又美丽，真是一种享受，可以洗涤一切，放空心灵，达到心斋的境界。
庄子的《养生主》中讲了一个庖丁解牛的故事。这个故事是用来表述一种养生方法，而我们仔细思考，却能体会其中学习之道、教育的心态。
庖丁解牛的水平神乎其神，原因何在？
因为他目无全牛。
当他头脑中有一只完整牛的时候，心中便怀有一种使命：把整条牛切割开。正因为这个使命使他无法深入细节。然而解牛全部是由细节构成的。当他头脑中不再有整条牛的概念时，充塞在头脑中便是牛的各个关节和肌肉结构。刀运行到哪里，府丁的脑中就意识出哪里的结构，使得他刀不虚发，游刃有余，这是使命感消失之后的一种自觉的意识形态，正是我们完成一件事情所需要的最佳状态，庄子称之为“道”的境界。
只要你头脑中有功利心存在，有目的性存在，有使命感存在，你就无法进入“道”的妙境“道” 的妙境，“道”之所以至高无上，化生万物，就是因为它不被任何东西所利用。它的大门只对无所求但又善于感应的心灵敞开。
进入 “道” 的妙境——你没有意识到自己在做什么，但却正在以高妙的手法完成某件事情。扈丁解牛时并不知道自己在解牛，他只知道手中拿着刀在牛的肉与骨髓之中穿行。就像你走在一条宽阔的大道上一样随意。而被使命所驱使的人，是头脑在扬着鞭子驱使他去做事，而非心灵。所以他不曾走在大道上，而是步人荆棘之途。荆棘之途杂草丛生，总会绊住你的脚。这样的人做事就会被各种规律所左右和限制。
消除使命感，这是进入 “道” 妙的要义。 而我觉得学习其实更需要这种境界。不要为了学习最后的成绩而学习，抛弃那些功利心理，为了自身的提高，为了学习本身而学习。
就像我们小学教育专业，要学习全科。就会有人想我又不教科学，我学什么物理化学？我当时也会抱有这样的想法，但是这些课学下来并不是完全没有用的。其实是一种无形的财富，既然学了，就让自己真正学到点东西。当然也不要被旁人认为无用的心态所影响，坚定自己。不要在乎结局，而是注重学习的过程和自己的收获。
当然我们以后作为一名教师，我觉得在教育过程中，更要保持这种心态。教师就应该在心中除去功利心、目的性。专心地做好教书育人，而不是想着马上就有回报。
除此之外，庄子的生死观是我非常欣赏的。当妻子死了，庄子则鼓盆而歌，可能会有人觉得他不重情重义，批判他这样的做法。
然而我却不这么认为。我觉得这是对死亡的一种达观认识，对死亡的理性超脱和颂赞。“方生方死，方死方生”就是告诉你，必然来临的东西不可阻挡，必然离去的东西不可挽留。
现在的人们生活越来越丰富，在乎的东西越来越多，把生死也看得那么重。其实我们是可以在有生之年真正做到乐生，做到顺应，做到当下的快乐，活好每分每秒，真正到生死大限来临的时候，有一份微笑的坦然，可以面对死亡说，我此生无憾，其实这是我们每一个凡人可以企及的境界。
从不同的角度了解了庄子，关于庄子的无为，他的宇宙观，生死观都让我有深刻的认识和体会。于丹视频中对于如何用庄子的理论来劝导孩子时，于丹这么说，小女孩为理发剪坏了而哭，这种情绪还是值得鼓励的，因为一个六十岁的老奶奶就不会再有这种情绪了，而对一个孩子来说，这事对于她就是大事。
其中对于孔子和庄子的比较。比如对生死的看法，庄子和孔子的坐标是不一样的。的确，每个人都有自己的坐标，每个人看待事物的想法都是不一样的。就算有这些不同，但他们的理论并不矛盾。我们还是可以吸取诸子百家的精髓，感悟出一些人生智慧。"
庄子的思想对现代人有什么启示？,https://www.zhihu.com/question/36706883/answer/68654681,"读了两篇庄子外篇，总体感觉矫揉造作，拖泥带水，他的价值主要是记录了一些零散的庄子语，凡是其中有庄子语的片段都是佳作。
但是，当重读庄子内七篇之后，终于能读出自己的所得。
逍遥游可以说是最好的一篇，从空间尺度，时间尺度和物的可供性三个方面介绍了认知的局限性。若能让自己不受这三者的局限，便可在认知上遨游九天，那种洞彻万千世界的感受。
齐物论可以说是次好的一篇，主要讲了人的认知受到自身所处的环境和特质，受到各种概念，各种胜负心的种种束缚与纷扰。庄子希望人们可以整体的看待事物，以及物与物之间的关系，不要片面的或者对立的看待，更应顺应其理而得其然。
总体而言，逍遥游与齐物论可谓是认知论的神作，在世界哲学中也是罕见的篇章了。"
庄子的思想对现代人有什么启示？,https://www.zhihu.com/question/36706883/answer/68654681,真的有现代人吗？真的没有现代人吗？每一代人都觉得自己是“现代人”。然而这每一代人真的有区别吗？处于无尽时间流逝中的万物本就是一体的，从道通为一的思想看，所谓的现代和古代本就是没有区别的，那为何还要人为地徒劳分出一个“现代人”的概念来？
庄子的思想对现代人有什么启示？,https://www.zhihu.com/question/36706883/answer/68654681,"回答这个问题，首先回答一下庄子的核心思想是什么呢？
流沙河认为，庄子的为人主要有四点，“一曰立场，站在环中。二曰方法，信奉无为。三曰理想，追慕泽雉。四曰修养，紧守心斋。这四点总结还是非常到位的，笔者最近也读了一些庄子，也有一些自己的理解。其实，读完庄子，回味一下，才知道庄子对现代人的启发有多大。
减少物欲无法满足的戾气：
不得不说，目前我们大部分人是受儒家文化影响比较大的，还有一部分是受现代工业文明的影响。这两种思潮的核心就是让人多关注外在的东西，多求上进，修身齐家平天下。这就要人不断地和他人产生激烈的竞争，这种竞争的结果就是绝大多数人都戾气比较重，无法从社会上得到满足和自由，这种带来的结果就是反噬自身，给自身带来很多痛苦。庄子的思想正好是中和这种戾气的良药，剑桥中国史的作者就这样评价中国的士大夫，白天用儒家来武装自己，和别人作斗争，晚上独自的时候就用老庄哲学来反刍和中和。这也许是庄子思想给现代人最大的启发吧。
学会做一个普通人：
无论你是名校出身也好，没上过学也好，其实，大部分人，最终都会归于普通。可是教育的核心却是让人不断地成为精英。所以，从小时候开始，我们就被各种外界的评价来折磨，怎么能得双百分，怎么能考上名校，怎么获得上司的青睐，这些都是让你花费巨大的精力去争取的，争取的背后，肯定是会有无数的牺牲者。这些牺牲者，怎么获得幸福呢？怎么获得自身的满足呢？学一下庄子吧，庄子会给你答案的，乘天地之正，而御六气之辩，以游无穷。这就是庄子追求的幸福和自由，有了这种思维在，也许，能减轻你的很多痛苦。
庄子能流传数千年，肯定会有他的独特之处的，也许，他无法让我们过上富足的生活，也许，他没办法让你实现梦想，但有一点是真实的，那就是他会让你的内心深处有反刍痛苦的地方，在那个无人的深夜，痛苦绝望的你，看一看庄子，内心就会有一份甜蜜升起，让你有生活下去的动力和勇气，这就够了。"
庄子的思想对现代人有什么启示？,https://www.zhihu.com/question/36706883/answer/68654681,我们的生命中有很多的信念都是自己和自己过不去的，薛庄子可以帮你把这些不能做自己的阻抗处理掉，以一种心灵的品质来活，活出一种安全自在的生命状态，让生命不断的伸展。
庄子的思想对现代人有什么启示？,https://www.zhihu.com/question/36706883/answer/68654681,水静犹明而况精神
庄子的思想对现代人有什么启示？,https://www.zhihu.com/question/36706883/answer/68654681,
庄子的思想对现代人有什么启示？,https://www.zhihu.com/question/36706883/answer/68654681,"全球经济一体化和我
zhuanlan.zhihu.com/p/603090993
全球第一款产品是你自己选择过十二点了！
我们的世界里的你都会在一起了？"
庄子与屈原的浪漫主义有何异同？,https://www.zhihu.com/question/56396570/answer/149045956,"谢邀

屈原的浪漫主义是：我怎么那么惨啊！世界那么乱，我自杀去。
庄子的浪漫主义是：你怎么那么蠢啊！世界那么傻，我逍遥去。
屈原的烂漫主义属于脑洞太大的豆瓣青年，喜欢个人内心臆想出来的社会安定，帝王贤明，国泰民安，一旦社会的现实和自己的构想不一样，就会开始自我挣扎。遇到别人想斗争他，首先想到的是不沾染脏东西而非策略地自保，精神洁癖极其之高。
屈原的烂漫主义是悲观的。他的烂漫主义是怎么不与世俗同流合污的烂漫主义。
庄子的烂漫主义则属于哪个国家我没去过的知乎大V，虽然理想主义也很重，但是他的理想没有什么政治诉求，追求的是返璞归真的道法自然。其次他知足常乐，妻子死了自己给自己熬鸡汤照样开开心心，和好基友惠子偶尔辩论一下体会智力上的优越感，而且保持身体健康，别人以为很重要的东西（宰相、国家），他觉得不重要，别人觉得不重要的东西，他偏觉得很重要（道在便溺）。有文采但是有点你不理解我，我也不屌你的傲气。
庄子的浪漫主义是乐观的。他的烂漫主义是怎么与世界和谐相处的烂漫主义。
按照罗曼罗兰的观点，只有一种英雄主义，那就是知道了生活的真相后仍然热爱生活——从这个意义上讲，庄子是名副其实的英雄，而屈原是结结实实的失败者。事实上，如果这两个人现代中出现，你大概也更喜欢和庄子做朋友，而不是听屈原整天苦逼兮兮地抱怨。

但是我却更欣赏屈原的烂漫主义，原因是这个时代像庄子这样的浪漫主义毕竟还有，屈原的烂漫主义却快要销声匿迹了。我们可以看到很多得势的歌手，他们开始失去创作能力；我们可以看到原来拍出好作品的名导在资本之前降低底线；我们也可以看到很多年轻人的愤怒是基于自己并非既得利益者，一旦屁股坐稳了，就再也不为像自己曾经那么落魄的群体发声了，正所谓闷声发大财是也。
我不太喜欢庄子告诉我说，这个世界没有问题，是你心态不对，要掌握世界的规则，市场的规则，你会规律之后就能扶摇直上九万里；事实上，仍然有无数人这样告诫年轻人：等你见多了就习惯了，你之所以愤怒，是因为你见得不多，大惊小怪。你看我，我混得蛮好，来一起做盛世的小鸟。

但屈原不，屈原告诉大家说：这个社会是有错的，这个社会的坏的地方虽然说出来坏大家兴致，也不讨好，但是我他妈就是要说，不说我不舒服。而且我就是不与世俗同流合污，即使付出钱、地位、甚至生命，我仍然保持我内心的纯洁。尽管不合时宜，甚至相关法律法规禁止，我仍然要为 这个高尚的价值观有一份热，发一份声。

尽管没有屁用，尽管蠢，尽管会受穷。君子固穷，小人穷斯滥以。
看看那些从严肃文学转到微信号大V的鸡汤博主，看看那些建立之初尚可现在却把大奖颁给流量小生的中国影视奖，看看那些晚节不保的明星名导。

这在如今沙泥俱下的资本市场，如此的浪漫主义不难能可贵吗？

庄子的浪漫令人亲切，屈原的浪漫让人心折。"
庄子与屈原的浪漫主义有何异同？,https://www.zhihu.com/question/56396570/answer/149045956,"我没读完全，所以勉强凭着自己感觉回答。而且已经几年没再读过二人作品了。
屈原和庄子写东西都是非常浪漫的，世界很阔大，想象力也极其丰富。
屈原写的东西更美，香草美人，更高洁。
庄子写的东西更灵动活泼可爱，都是一些小动物。
屈原的性格比较压抑，他属于对现实极端不满，所以在诗歌中编造自己的美梦，可是他自己在现实中却是带着镣铐和枷锁的，所以梦一醒来，他还是难免感到失望和沉重。他的诗歌里总是有种特别高傲，愤世嫉俗，甚至抱怨的感觉。但是我依然非常敬佩他。至情至性。
庄子是真洒脱，他是不受世俗桎梏的，所以他的文读起来天马行空，特别豁达。你能在他文字中窥见的就是他对生活的热爱以及对现实中黑暗的戏谑与讽刺，他的态度是潇洒不羁的。屈原遇到奸人，是气恼的，摊开自己的伤口去怒斥小人，但是呢，庄子却是冷笑与嘲弄，然后转身而去，留给你一个不屑一顾的背影。
总之读他俩的文字给我的感觉大概就是这样。
怎么说呢，庄子的浪漫主义是因为他的境界真的很高，他是一位懂世故，但是热爱自由的智者，一个不受约束的哲人，他给我的感觉有点像迪欧根尼。庄子是在与丑恶和平共处的情况下，或者是不屑于理会世界阴暗的情况下去创造自己恣意洸洋的世界。他是真不在乎。屈原呢，他的浪漫源于他本身的单纯高洁且理想主义，他是没办法与那些邪佞和睦相处的，他完全不能容忍，但是自身能力又没办法战胜他们，于是他怀着悲愤以及逃避向往的心态写下他笔下的世界，尽管美好纯真，但是你总会感觉到他强烈的怨愤饱含其中。
我是更爱庄子的，古往今来，只此一人，如此别具一格。"
庄子与屈原的浪漫主义有何异同？,https://www.zhihu.com/question/56396570/answer/149045956,"不请自答。
上学期刚刚学过嘿嘿嘿。
相同点表现在：
首先，庄子和屈原都想象丰富而奇特。
庄子的想象丰富表现在选象大胆夸张波诡云谲，有浓厚的浪漫主义色彩。
屈原想象丰富体现在大量运用历史故事和神话传说。
其次，庄子和屈原文都具有浓厚的楚文化色彩。
庄子更多从思想内核上体现出楚文化色彩，如对道家思想的发挥，逍遥，等万物，齐生死等观念。
而屈原则大量运用楚国地名物称方言口语，使全诗具有鲜明的地方特色和民族特色。
不同点表现在：
庄子浪漫主义充满哲理。善用比喻和寓言故事说理，文学和哲理融为一体，充满情趣。
屈原形象思维丰富，文学性强，哲理性弱。
其次，语言上，庄子善造新语。如混沌，造化，运斤成风，游刃有余等等。
屈原善于从民间语言吸取养料。
此外，屈原突破了诗经四言为主的格式，汲取南地楚歌的韵调句式，采用散文话长句，六言为主灵活多变，创造出一种新诗体，扩大诗歌表现力。

照搬复习资料希望能帮到你。"
庄子与屈原的浪漫主义有何异同？,https://www.zhihu.com/question/56396570/answer/149045956,"庄子和尘世相忘江湖，苏世独立，横而不流，以《养生主》
屈原与世界相濡以沫，行比伯夷，置以为像，终成《离骚》"
庄子与屈原的浪漫主义有何异同？,https://www.zhihu.com/question/56396570/answer/149045956,"屈原的浪漫主义更多的是明知虚妄却只好投身其中，他是楚国名门，素来忧国，战国以智与力相雄长，败者失其位，这是很残酷迫切的事情，秦国之强大，楚国之涣散，也是明摆着的事情，这时候全楚的贵族还在争夺土地，搜刮财产，广寻美女香车极尽奢华之能事，朝中斗争激烈，你方唱罢我登场，时不时还起刀兵，举世浊也不过于此，与秦相比，楚国民不恭顺，官不贤从，王不智慧，因此屈原愤恨却无力改变。
他惋惜的是几百年的血统，楚国苗裔，圣王后代，即将失去国土，沦为臣民，惋惜的是自己天真散漫，无法取得楚王信任，根基不稳，没法在朝中立足，屈原的浪漫主义是退而求其次方产生的，相比庄子更类似韩熙载。
庄子的浪漫主义，是他生活方式产生的惯性，他的学说并不能自圆其说，充斥一厢情愿的诡辩和自我申诉，但真知灼见颇多，仍算是一个优秀的大家，比于老子则显得心口不一，庄子的浪漫主义，是自己欺骗自己，哄着自己的一颗心幸福快乐的生活下去的主义，是近似于完美的浪漫主义。
一方面说自己不要名利，畅游于山水，一方面又喜爱钱财，喜欢与名人交际，可以说与阮籍无二，狂狷而已，只不过阮籍连希望也没有了，得过且过而已，并不如庄子这般有自我的修复能力。。
喜爱幸福快乐，但看到了随之而来令人痛苦的责任和争斗，喜欢宝马香车但害怕维护与赡养的麻烦，痛苦于亲故的逝去但感情麻木哭不出来，只是隐隐觉得难过，想想看反倒不如笑好，庄子的浪漫主义大概是一个身处于世的局外人所能做到的最好的生活方式，如果人人都像他一样那中国就会像玛雅文明一样走火入魔而灭亡咯，庄子太懒了。"
